tpep_dropoff_datetime,tpep_pickup_datetime,dropoff_longitude,dropoff_latitude,pickup_longitude,pickup_latitude,trip_distance,total_amount,tip_amount
2015-09-21 00:00:12,2015-09-20 00:03:49,-73.995048522949219,40.765449523925781,-73.985153198242188,40.742088317871094,2.59
2015-09-21 00:01:50,2015-09-20 00:03:59,-74.010696411132813,40.723579406738281,-73.972358703613281,40.764286041259766,5.15
2015-09-21 00:04:39,2015-09-20 00:06:46,-73.955795288085938,40.721611022949219,-73.993812561035156,40.720726013183594,3.27
2015-09-21 00:04:49,2015-09-20 00:06:50,-73.983482360839844,40.744548797607422,-74.007736206054687,40.740570068359375,1.80
2015-09-21 00:08:16,2015-09-20 00:09:59,-73.986343383789062,40.692440032958984,-73.98260498046875,40.771598815917969,7.20
2015-09-21 00:09:13,2015-09-20 00:11:57,-74.009002685546875,40.726337432861328,-73.98370361328125,40.749897003173828,3.29
2015-09-21 00:03:46,2015-09-20 00:12:37,-73.948661804199219,40.787471771240234,-73.983421325683594,40.761173248291016,4.02
2015-09-21 00:11:52,2015-09-20 00:12:54,-73.981216430664063,40.771778106689453,-73.949653625488281,40.784770965576172,2.77
2015-09-21 00:15:22,2015-09-20 00:16:42,-73.953941345214844,40.770351409912109,-73.97869873046875,40.727249145507812,3.66
2015-09-21 00:14:19,2015-09-20 00:16:53,-73.994476318359375,40.764907836914062,-73.996131896972656,40.726131439208984,4.16
2015-09-21 00:16:40,2015-09-20 00:17:53,-73.984878540039063,40.745941162109375,-74.001678466796875,40.726161956787109,2.06
2015-09-21 00:17:13,2015-09-20 00:18:26,-73.930549621582031,40.671470642089844,-73.959686279296875,40.676658630371094,1.85
2015-09-21 00:19:30,2015-09-20 00:20:31,-73.984710693359375,40.744388580322266,-73.985710144042969,40.732711791992188,1.07
2015-09-21 00:20:38,2015-09-20 00:22:04,-73.991523742675781,40.726902008056641,-74.000137329101563,40.728607177734375,.60
2015-09-21 00:18:13,2015-09-20 00:22:43,-73.987991333007812,40.760078430175781,-73.973030090332031,40.751091003417969,1.15
2015-09-21 00:22:38,2015-09-20 00:23:23,-73.98065185546875,40.730018615722656,-73.991302490234375,40.750022888183594,2.06
2015-09-21 00:22:34,2015-09-20 00:24:58,-73.9842529296875,40.760051727294922,-73.972099304199219,40.794609069824219,3.62
2015-09-21 00:23:08,2015-09-20 00:25:33,-73.985809326171875,40.735195159912109,-73.99957275390625,40.719764709472656,1.78
2015-09-21 00:00:00,2015-09-20 00:28:48,-73.976608276367188,40.788539886474609,-73.961029052734375,40.806900024414063,1.71
2015-09-21 00:26:30,2015-09-20 00:30:15,-73.955322265625,40.76849365234375,-73.979156494140625,40.689872741699219,7.64
2015-09-21 00:21:51,2015-09-20 00:35:05,-73.917076110839844,40.833267211914063,-73.984375,40.737087249755859,8.99
2015-09-21 00:34:12,2015-09-20 00:37:14,-73.936943054199219,40.710567474365234,-73.941841125488281,40.700778961181641,1.08
2015-09-21 00:38:21,2015-09-20 00:39:41,-73.984054565429687,40.743148803710938,-73.991996765136719,40.726169586181641,1.49
2015-09-21 00:05:53,2015-09-20 00:39:46,-73.971054077148438,40.762813568115234,-73.987525939941406,40.756690979003906,1.31
2015-09-21 00:28:00,2015-09-20 00:39:56,-73.975257873535156,40.74456787109375,-74.004104614257813,40.707901000976563,4.10
2015-09-21 00:36:52,2015-09-20 00:41:13,-73.989700317382812,40.757266998291016,-73.996322631835938,40.744396209716797,1.54
2015-09-21 00:41:42,2015-09-20 00:42:33,-73.987678527832031,40.749771118164063,-73.982208251953125,40.740028381347656,1.03
2015-09-21 00:42:39,2015-09-20 00:43:54,-73.99884033203125,40.742233276367188,-74.004180908203125,40.751823425292969,1.15
2015-09-21 00:43:43,2015-09-20 00:44:36,-73.976272583007812,40.740898132324219,-73.991424560546875,40.750030517578125,1.48
2015-09-21 00:33:52,2015-09-20 00:44:45,-73.96783447265625,40.800624847412109,-74.005165100097656,40.719429016113281,6.83
2015-09-21 00:43:54,2015-09-20 00:46:02,-73.979568481445313,40.75274658203125,-74.004661560058594,40.740680694580078,2.19
2015-09-21 00:42:34,2015-09-20 00:50:30,-73.998153686523438,40.756004333496094,-74.007209777832031,40.741256713867188,1.62
2015-09-21 00:49:47,2015-09-20 00:50:58,-73.992057800292969,40.717815399169922,-74.004478454589844,40.707176208496094,1.63
2015-09-21 00:00:12,2015-09-20 00:52:09,-73.954902648925781,40.714145660400391,-73.983863830566406,40.695377349853516,2.88
2015-09-21 00:45:34,2015-09-20 00:53:55,-73.973655700683594,40.752723693847656,-73.988265991210937,40.764503479003906,1.47
2015-09-21 00:00:00,2015-09-20 00:54:52,-73.998306274414063,40.757553100585938,-73.991348266601563,40.757064819335938,.82
2015-09-21 00:53:56,2015-09-20 00:55:17,-73.989242553710938,40.725334167480469,-74.00115966796875,40.740978240966797,2.02
2015-09-21 00:57:14,2015-09-20 00:58:31,-73.994209289550781,40.724735260009766,-74.001899719238281,40.737888336181641,1.33
2015-09-21 00:49:19,2015-09-20 00:59:55,-73.958641052246094,40.723098754882813,-74.003440856933594,40.750720977783203,6.44
2015-09-21 00:47:19,2015-09-20 01:01:49,-73.999603271484375,40.733783721923828,-73.974273681640625,40.76422119140625,2.98
2015-09-21 00:52:58,2015-09-20 01:06:02,-73.984321594238281,40.724868774414063,-73.954071044921875,40.774578094482422,4.34
2015-09-21 01:04:15,2015-09-20 01:06:13,-73.982093811035156,40.779029846191406,-74.006416320800781,40.744583129882813,2.99
